ID,Expediente Nº,Año,Localidad,Elementos
10271,2397,2015,EL HOYO,1 LCD
10272,1834,2015,EL HOYO,1 equipo de sonido
10273,4284,2015,RAWSON,1 heladera exhibidora
10274,4286,2015,RAWSON,70 sillas plasticas
10275,3804,2015,RAWSON,1 fotocopiadora
10276,3801,2015,RAWSON,1 fotocopiadora
10277,3806,2015,RAWSON,1 PC
10278,4192,2015,PLAYA UNION,"1 cocina industrial, 1 heladera exhibidora"
10279,3803,2015,RAWSON,1 videoproyector
10280,3860,2015,RAWSON,"1 notebook, 1 disco duro externo, 1 impresora"
10281,3860,2015,RAWSON,1 videoproyector
10282,4287,2015,RAWSON,1 equipo de sonido
10284,4379,2015,GAIMAN,"1 freezer, 4 mesas plasticas, 100 sillas plasticas"
10285,4377,2015,RAWSON,1 cocina industrial
10286,1834,2015,EL HOYO,"2 motobomba de 66000 l/h, 3 motobomba de 30000 l/h"
10287,3800,2015,RAWSON,1 PC
10288,3800,2015,RAWSON,1 LCD
10289,3802,2015,RAWSON,3 radiograbadores
10290,1562,2015,28 DE JULIO,"14 pecheras, 5 pelotas de futbol N° 5 y 5 pelotas de handball"
10291,1564,2015,28 DE JULIO,1 fotocopiadora
10292,1564,2015,28 DE JULIO,1 impresora multifuncion
10293,1564,2015,28 DE JULIO,1 PC
10294,1492,2015,28 DE JULIO,"1 cocina industrial, 1 freezer"
10295,1492,2015,28 DE JULIO,2 lavarropas
10296,4515,2015,TRELEW,"1 LCD, 1 DVD"
10297,4378,2015,RAWSON,1 equipo de sonido
10298,4512,2015,COMODORO RIVADAVIA,1 minicomponente
10299,3853,2015,COMODORO RIVADAVIA,"1 videproyector, 1 pantalla"
10300,2601,2015,TRELEW,"4 redoblantes, 4 bombos, 4 repiques, 2 juegos de platillos, y los respectvoc palillos"
10301,4582,2015,ESQUEL,"1 juego de damas, 1 juego jng clasico, 1 juego de rummy, 2 juegos de generala, 1 cruza palabra, 1 backgamon, 1 set multijuegos"
10302,2801,2015,COMODORO RIVADAVIA,"1 PC, 1 impresora multifuncion"
10303,28010,2015,COMODORO RIVADAVIA,30 sillas metalicas
10304,4607,2015,ESQUEL,1 equipo de sonido
10305,4607,2015,ESQUEL,100 sillas
10306,4727,2015,GUALJAINA,1 caloventor
10307,1660,2015,CAMARONES,"Goma Eva, Telas, Hilos, 1 LCD, 1 DVD, Tollas, Cortinas, Acolchados, Alfombras, 4 percheros, 4 canastos"
10308,2381,2015,ESQUEL,1 silla de ruedas
10312,3063,2015,EL HOYO,una silla de ruedas
10327,2789,2015,COMODORO RIVADAVIA,"10 tablones, 20 caballetes"
10328,4164,2015,ESQUEL,"1 LCD, 3 colchones"
10329,4513,2015,ESQUEL,100 sillas plasticas
10333,4442,2015,RAWSON,1 videoproyector
10335,1173,2015,PASO DE INDIOS,1 heladera con freezer
10309,73,2016,EL HOYO,1 heladera con freezer
10310,73,2016,EL HOYO,1 par de muletas
10311,73,2016,EL HOYO,1 silla de ruedas
10313,76,2016,EL HOYO,1 LCD
10314,73,2016,EL HOYO,1 par de muletas
10315,154,2016,COMODORO RIVADAVIA,1 heladera con freezer
10316,149,2016,COMODORO RIVADAVIA,1 impresora multifuncion
10317,150,2016,COMODORO RIVADAVIA,1 maquina de coser
10318,151,2016,COMODORO RIVADAVIA,1 fax
10319,152,2016,COMODORO RIVADAVIA,1 impresora multifuncion
10320,153,2016,COMODORO RIVADAVIA,1 impresora multifuncion
10321,154,2016,COMODORO RIVADAVIA,1 heladera familiar
10322,155,2016,COMODORO RIVADAVIA,1 impresora multifuncion
10323,156,2016,RADA TILLY, 1impresora multifuncion
10324,168,2016,COMODORO RIVADAVIA,1 fotocopiadora
10325,250,2016,EL HOYO,10 tableros de ajedrez
10326,279,2016,ESQUEL,1 fotocopiadora
10330,893,2016,PTO MADRYN,"2 palas, 1 carretilla, 1 freezer, 1 desmalezadoea"
10331,892,2016,PTO MADRYN,"2 cuchetas, 4 colchones"
10332,949,2016,PTO MADRYN,"1 PC, 1 hormigonera, 1 freezer"
10334,1172,2016,PASO DE INDIOS,1 minicomponente
10336,1157,2016,PASO DE INDIOS,"4 sillas, 1 escritorio, 1 archivero"
10337,1174,2016,PASO DE INDIOS,Elementos para la practica deportiva
10338,1966,2016,SARMIENTO,"1 mesa de comer de bebe, 2 sartenes, 50 vasos, 2 hervidores, 1 olla, 30 cucharas, 1 LCD"
10339,1878,2016,SARMIENTO,35 pares de botines
10340,1844,2016,SARMIENTO,30 sillas de plastico
10341,1867,2016,SARMIENTO,"4 pelotas de futbol N°3, 4 pelotas de futbol N° 4, 10 conos, 1 escalera de coordinacion, 5 brazaletes de capitan, 2 vallas, 2 pizarras"
10342,1843,2016,SARMIENTO,"25 cuchillos, platos playos, cucharas chicas, tenedores y cucharas grandes, 1 olla N° 45, 1 pava industrial y una asadera"
10343,2197,2016,PUERTO PIRAMIDES,"3 tablones, 6 caballetes"
10344,2265,2016,COMODORO RIVADAVIA,1 freezer
10345,2264,2016,COMODORO RIVADAVIA,1 PC
10346,2262,2016,COMODORO RIVADAVIA,1 maquina overlock
10347,2263,2016,COMODORO RIVADAVIA,vajilla varia
10348,2261,2016,COMODORO RIVADAVIA," 1 jarra electrica, 1 botiquin de primeros auxilios, 24 cucharas de te, 1 olla, 5 asaderas"
10349,2259,2016,COMODORO RIVADAVIA,1 horno pizzero
10350,2258,2016,COMODORO RIVADAVIA,1 microondas
10351,2253,2016,COMODORO RIVADAVIA,"1 maquina de anillar, 1 guillotina"
10352,2250,2016,COMODORO RIVADAVIA,4 radiograbadores
10353,2249,2016,COMODORO RIVADAVIA,"4 colchonetas grandes, 1 tubo de pelotas de tenis, 5 pelotas pulpo, 5 pelotas de goma, 5 pelotas de pilates, 1 arco de estimulacion, 1 escalera de psicomotricidad, 3 flota flota, 5 sogas para saltar"
10354,2248,2016,COMODORO RIVADAVIA, 1 impresora laser
10355,2247,2016,COMODORO RIVADAVIA,1 cocina industrial
10356,2270,2016,COMODORO RIVADAVIA,"20 litros de pintuta interior, 20 litros de pintura exterior, 6 chapas , 1 termotanque"
10357,2271,2016,COMODORO RIVADAVIA,1 cocina industrial
10358,2273,2016,COMODORO RIVADAVIA,1 freidora industrial
10359,2279,2016,RADA TILLY,"1 matafuegos, 1 aspiradora semi industrial"
10360,2278,2016,COMODORO RIVADAVIA,"20 pelotas N° 5 de futbol, 20 conos medianos tortuga"
10361,2278,2016,COMODORO RIVADAVIA,"20 pelotas N° 5 de futbol, 20 conos medianos tortuga"
10362,2278,2016,COMODORO RIVADAVIA,"20 pelotas N° 5 de futbol, 20 conos medianos tortuga"
10363,2280,2016,COMODORO RIVADAVIA,1 radiograbador
10364,2277,2016,COMODORO RIVADAVIA,1 netbook
10365,2275,2016,COMODORO RIVADAVIA,10 sillas plasticas
10366,2275,2016,COMODORO RIVADAVIA,30 sillas plasticas
10367,2275,2016,COMODORO RIVADAVIA,"1 PC, 1 impresora laser"
10368,2281,2016,COMODORO RIVADAVIA, 1 freezer
10369,2274,2016,COMODORO RIVADAVIA,10 pelotas de basquet N° 5
10370,2260,2016,COMODORO RIVADAVIA,1 radiograbador
10371,2274,2016,COMODORO RIVADAVIA,10 Pelotas de Basquet N° 5
10372,2276,2016,COMODORO RIVADAVIA,100 sillas plasticas
10373,2275,2016,COMODORO RIVADAVIA,10 sillas plasticas
10374,2519,2016,ESQUEL,5 handies
10375,2516,2016,ESQUEL,Indumentaria deportiva
10376,2591,2016,ESQUEL,1 pc
10377,2513,2016,ESQUEL,"vajilla para 60 pax, 1 pava grande"
10378,2515,2016,ESQUEL,1 LCD
10379,2518,2016,ESQUEL,1 lcd
10380,2514,2016,ESQUEL,"Vajilla para 30 pax, 2 cacerolas, 2 pavas grandes"
10381,2520,2016,ESQUEL,1 impresora multifuncion
10382,1845,2016,SARMIENTO,1 videoproyector mas pantalla
10383,2785,2016,ATILIO VIGLIONE,Elementos didacticos
10384,1507,2016,TRELEW,1 batidora semi industrial
10385,1508,2016,TRELEW,"elementos didacticos, dos tablones, cuatro caballetes"
10386,1509,2016,TRELEW,"12 juegos de camisetas, 20 pelotas de futbol, 50 conod tortuga"
10387,1510,2016,TRELEW,1 videoproyector
10388,1511,2016,TRELEW,Elementos de educacion fisica y didacticos
10389,1512,2016,TRELEW,Elementos de educaion fisica varios
10390,1513,2016,TRELEW,1 heladera exhibidora
10391,1565,2016,TRELEW,1 fotocopiadora
10392,3011,2016,RAWSON,1 notebook
10393,3011,2016,RAWSON,"1 LCD de 32"""
10394,3016,2016,RAWSON,"1 lavarropas, elementos de educacion fisica"
10395,3081,2016,RAWSON,1 amplificador
10396,3013,2016,RAWSON,1 horno electrico
10397,3015,2016,RAWSON,"2 PC, 1 DVD, 1 minicomponente, 1 calorama, 2 tablones, 21 caballetes, vajilla para 50 pax"
10398,3015,2016,RAWSON,2 LCD
10399,3015,2016,RAWSON,5 tablones
10400,3014,2016,RAWSON,"1 DVD, 2 microfonos inalambricos"
10401,3012,2016,RAWSON,1 impresora multifuncion
10402,2995,2016,TRELEW,30 sillas plasticas
6832,169,2009,DR. ATILIO VIGLIONE,UNA FOTOCOPIADORA
8098,3397,2009,RAWSON,1 pc
8099,3397,2009,TRELEW,1 pc
8688,3853,2009,TRELEW,150 sillas plásticas
8085,1734,2010,RAWSON,"1 máquina de coser overlock, 1 máquina de coser recta y 1 máquina de aplicar broches"
8086,1463,2010,TRELEW,1 máquina de coser Overlock y 1 pc
8087,1463,2010,TRELEW,1 minicomponente y 1 micrófono
8088,1463,2010,TRELEW,1 dvd
8089,1463,2010,TRELEW,1 impresora
8090,1861,2010,TRELEW,10 sillones
8091,1548,2010,RAWSON,1 máquina de coser overlock
8092,2206,2010,TRELEW,"1 tv 29 """
8093,2206,2010,TRELEW,1 máquina de coser overlock
8094,1534,2010,GAIMAN,1 cocina industrail
8095,1893,2010,PTO MADRYN,1 máquina de coser recta
8096,1904,2010,PTO MADRYN,1 máquina de coser
8097,2193,2010,RAWSON,1 placard platinum
8100,1781,2010,RAWSON,1 impresora multifunción y 1 pc
8101,2077,2010,CALETA CORDOVA,"1 pc, 1 monitor lcd y  1 sistema operativo"
8102,2077,2010,CALETA CORDOVA,1 tel/fax
8103,2245,2010,TRELEW,1 Fotocopiadora
8104,2568,2010,RAWSON,1 pc
8105,2360,2010,TRELEW,1 pc
8106,1362,2010,"RAWSON, GDOR. COSTA Y TREVELIN","3 heladeras, 6 sillas c/apoya brazo, 36 sillas ofi. , 3 cocinas, 6 caloramas, 3 termotanques, 5 cuchetas rojas , 3 cuchetas blancas, 16 almohadas, 16 colchones, 32 frazadas, 6 escritorios, 12 bibliotecas, 6 mesas, 6 mesas p/pc y 3 botiquines completos"
8107,1362,2010,"RAWSON, GDOR. COSTA Y TREVELIN",3 minicomponentes y 3 micrófonos
8108,1362,2010,"RAWSON, GDOR. COSTA Y TREVELIN",6 computadoras
8109,2159,2010,ESQUEL,"2 panderetas, 2 güiros, 1 cencerro plástico, 1 cencerro sala, 1 timbaleta c/cencerro y pie, 1 guitarra, 1 amplificador, 2 micrófonos, 1 pie p/microf. , 1 pie platillo, 1 platillo 16"" y  1 teclado."
8110,1362,2010,"RAWSON, GDOR. COSTA Y TREVELIN",6 impresoras
8111,2487,2010,ESQUEL,"1 equipo de sonido, 1 escritorio, 1 silla giratoria, 1 biblioteca, 2 sillas, 1 archivo , y 1 microondas"
8112,2487,2010,ESQUEL,1 DVD
8113,2487,2010,ESQUEL,1 Impresora
8114,1353,2010,ESQUEL,1 notebook
8115,1353,2010,ESQUEL,1 videoproyector con pantalla
8283,1149,2010,ATILIO VIGLIONE,(1) Fabripasta pastalinda y (1) Microondas
8689,3612,2010,TRELEW,1 equipo de sonido - 2 micrófonos inalámbricos
8690,1299,2010,RAWSON,5 computadoras - 5 sistemas operativos
8693,4464,2010,RAWSON,1 notebook - 1 bolso p/traslado - 1 licencia original windows 7 home basic
8691,240,2011,RAWSON,1 Cámara digital fotográfica
8692,240,2011,RAWSON,1 heladera con freezer
8694,256,2011,RAWSON,Vajillas p/100 personas (100 Platos playos - 100 platos hondos - 100 tazas de té c/plato - 100 vasos - 100 cuchillos - 100 tenedores - 100 cucharas - 100 cucharitas)
8695,256,2011,RAWSON,"1 heladera c/freezer - 1 televisor 29"""
8696,259,2011,RAWSON,1 impresora
8697,259,2011,RAWSON,2 computadoras
8698,274,2011,RAWSON,2 notebooks
8699,274,2011,RAWSON,1 impresora
8979,1990,2011,PASO DE INDIOS,3 PC
9183,2136,2011,ATILIO VIGLIONE,1 Cortadora de fiambre
9184,3517,2011,RIO MAYO,1 PC
9185,3437,2011,RAWSON,1 equipo de sonido
9186,3437,2011,RAWSON,"1 Freezer, 1 heladera c/freezer"
9187,3546,2011,RAWSON,1 Lavarropas automático
9188,3732,2011,TRELEW,1 Silla de ruedas
9189,2136,2011,ATILIO VIGLIONE,1 Cortadora de fiambre
9190,3211,2011,PASO DEL SAPO,"1 Termotanque , 2 calefactores, 1 cocina 6 h."
9191,3555,2011,EPUYEN,1 Tel/fax
9192,3555,2011,EPUYEN,"2 tv 29"", 1 fotocopiadora"
9193,3620,2011,RADA TILLY,"1 heladera, 1 cocina 6 h., 1 termotanque"
9194,3522,2011,RIO MAYO,1 impresora
9195,3522,2011,RIO MAYO,1 pc
9196,3518,2011,RIO MAYO,1 PC
9197,3518,2011,RIO MAYO,1 IMPRESORA
9198,3523,2011,RIO MAYO,1 Fotocopiadora
9199,3520,2011,RIO MAYO,1 PC
9200,3520,2011,RIO MAYO,1 Impresora
9201,3216,2011,RICARDO ROJAS,"1 placard, 1 modular, 1 bajomesada, 1 tv 21"", 1 radio, 4 frazadas, 2 juegos de sábanas, 1 almohada, 1 termotanque, 1 cama de 1 plaza, 1 mesa de caño, 4 sillas, 1 colchón"
9202,3517,2011,RIO MAYO,1 Impresora
9203,3517,2011,RIO MAYO,1 PC
9204,3162,2011,COMODORO RIVADAVIA,1 PC
9205,2706,2011,COMODORO RIVADAVIA,1 fotocopiadora
9206,3162,2011,COMODORO RIVADAVIA,1 fotocopiadora
9207,2547,2011,COMODORO RIVADAVIA,1 escritorio
9208,2740,2011,COMODORO RIVADAVIA,1 Tel/fax
9209,2795,2011,COMODORO RIVADAVIA,5 pc
9210,2740,2011,COMODORO RIVADAVIA,1 fotocopiadora
9211,2740,2011,COMODORO RIVADAVIA,1 impresora
9212,3524,2011,COMODORO RIVADAVIA,1 impresora
9213,3524,2011,COMODORO RIVADAVIA,2 pc
9214,3524,2011,COMODORO RIVADAVIA,1 fotocopiadora
9279,4327,2011,TRELEW,1 fotocopiadora
9280,4364,2011,TRELEW,"5 javalinas, 5 discos, 5 balas de lanzamiento, 30 pelotas de fútbol, 30 aros ULA-ULA, 4 juegos de camisetas talle 10,11,12 y 14."
9281,3848,2011,COMODORO RIVADAVIA,200 sillas plásticas
9282,2933,2011,COMODORO RIVADAVIA,"100 sillas plásticas, 20 mesas plásticas rectangulares."
9283,3930,2011,RAWSON,1 cocina ind. - 1 heladera c/freezer
9284,4326,2011,TRELEW,1 pc + 1 sistema operativo.
9285,4326,2011,TRELEW,1 impresora
9286,4327,2011,TRELEW,1 equipo de sonido
9287,154,2012,RIO MAYO,"1 TV LCD 32"""
9288,153,2012,RIO MAYO,"1 TV LCD 32"""
9289,190,2012,RIO MAYO,1 equipo de sonido
9290,189,2012,RIO MAYO,1 fotocopiadora
9291,155,2012,RIO MAYO,1 impresora
9292,155,2012,RIO MAYO,1 cortadora de césped - 1 fotocopiadora
9293,150,2012,RIO MAYO,1 heladera - 1 microondas
9294,156,2012,RIO MAYO,1 DVD
9295,156,2012,RIO MAYO,"1 equipo de sonido - 1 TV LCD 32"" - 1 heladera"
9296,149,2012,RIO MAYO,1 desmalezadora a explosión - 1 manguera x 50
9297,148,2012,RIO MAYO,1 lavarropas
9298,222,2012,RIO MAYO,1 lavarropas
9751,4818,2012,PTO MADRYN,una (1) cocina industrial
9752,5020,2012,RAWSON,"un (1) lavarropas, una (1) cocina 4 hornallas y dos (2) computadoras."
9753,4655,2012,TRELEW,una (1) fotocopiadora y un (1) videoproyector.
9754,3589,2012,PTO MADRYN,una (1) cocina industrial y un (1) termotanque.
9755,4332,2012,TRELEW,una (1) videocámara
9756,2981,2012,RAWSON,un (1) videoproyector
9757,4858,2012,PTO MADRYN,un (1) tel/fax (tch)
9759,5195,2012,PUERTO PIRAMIDES,1 heladera a gas
9762,4409,2012,RAWSON,100 sillas plásticas
9765,5458,2012,ESQUEL,1 notebook
9766,4848,2012,GUALJAINA,1 fotocopiadora
9767,3336,2012,GAIMAN,1 Equipo de sonido
9768,5180,2012,TRELEW,1 heladera c/freezer
9769,5456,2012,RAWSON,1 termotanque 120 lts.
9770,4376,2012,COMODORO RIVADAVIA,1 heladera c/freezer
9771,3801,2012,COMODORO RIVADAVIA,"6 sillones giratorios, 1 micrófono inalámbrico y 1 despensero"
9772,3836,2012,COMODORO RIVADAVIA,1 fotocopiadora
9774,3587,2012,COMODORO RIVADAVIA,4 armarios metálicos
9775,5638,2012,COMODORO RIVADAVIA,1 heladera c/freezer
9776,5637,2012,COMODORO RIVADAVIA,1 equipo de sonido
9777,5635,2012,COMODORO RIVADAVIA,1 cocina industrial
9778,5634,2012,COMODORO RIVADAVIA,1 freezer horizontal
9779,3858,2012,COMODORO RIVADAVIA,1 equipo de sonido
9780,5661,2012,COMODORO RIVADAVIA,1 cámara de fotos
9782,5646,2012,COMODORO RIVADAVIA,1 equipo de sonido
9783,5643,2012,COMODORO RIVADAVIA,2 equipos de aire acondicionado
9784,3712,2012,COMODORO RIVADAVIA,6 micrófonos inalámbricos
9790,3588,2012,GAIMAN,1 videoproyector + pantalla
9802,5191,2012,CERRO RADAL,1 videoproyector + pantalla
9803,3996,2012,EPUYEN,1 videoproyector + pantalla
9806,4739,2012,EPUYEN,1 lavarropas
9807,4739,2012,EPUYEN,1 heladera con freezer
9808,5220,2012,TRELEW,"1 fotocopiadora, 1 freezer, 1 impresora láser y 1 heladera c/freezer"
9810,3804,2012,COMODORO RIVADAVIA,1 cocina industrial
9811,3149,2012,TREVELIN,2 heladeras verticales exhibidora
9812,2816,2012,COMODORO RIVADAVIA,1 Notebook
9750,17,2013,PASO DE INDIOS,UN (1) TEL/FAX Y UNA (1) FOTOCOPIADORA MULTIF.
9760,238,2013,RIO MAYO,"1 impresora láser , 1 freezer horiz. Y 1 LCD"
9761,294,2013,RIO MAYO,60 sillas de caño.
9763,49,2013,LAGO BLANCO,1 heladera c/freezer y 1 cocina ind.
9764,361,2013,JOSE DE SAN MARTIN,300 sillas plásticas
9773,941,2013,COMODORO RIVADAVIA,1 cocina ind. Y 1 heladera c/freezer
9781,287,2013,COMODORO RIVADAVIA,1 cocina 4 horn.
9785,151,2013,COMODORO RIVADAVIA,1 fotocopiadora
9786,675,2013,TRELEW,1 heladera c/freezer
9788,942,2013,COMODORO RIVADAVIA,1 tel/fax
9801,188,2013,RADA TILLY,"1 computadora, 1 aire acondicionado y 1 LCD 32"""
9804,615,2013,CHOLILA,1 fotocopiadora
9805,1212,2013,CHOLILA,"1 cocina industrial , 1 heladera c/freezer y 1 tel/fax"
9809,122,2013,RADA TILLY,1 computadora
9824,1350,2013,RAWSON,1 cocina industrial 6 h.
9827,1194,2013,DOLAVON,1 Minipimer Philips
